City,Neighborhood,Listing_Type,Property_Type,Bedrooms,Bathrooms,Size_m2,Has_Pool,Has_Garden,Is_Furnished,Latitude,Longitude,Price_MAD
Rabat,Hay Riad,Rent,Apartment,2,1,90,0,0,1,33.99527,-6.84303,12848
Tangier,Marshane,Rent,Apartment,2,3,83,0,0,0,35.72543,-5.82331,4858
Casablanca,Sidi Maârouf,Buy,Apartment,4,2,162,0,0,1,33.56825,-7.6016,1963841
Rabat,Agdal,Buy,Apartment,2,2,158,0,0,1,33.98142,-6.86448,1840774
Marrakech,Hivernage,Buy,Villa,4,4,717,0,1,0,31.59728,-7.9995,13972286
Marrakech,Palmeraie,Buy,Apartment,4,1,118,0,0,1,31.62206,-7.99488,1833542
Rabat,Océan,Rent,Riad,6,2,491,0,1,1,33.99586,-6.80307,82904
Casablanca,Hay Mockh,Rent,Apartment,3,2,177,0,0,1,33.54958,-7.60211,16995
Marrakech,Medina,Buy,Apartment,4,1,117,0,0,0,31.62591,-7.93422,1257180
Casablanca,Anfa,Buy,Apartment,4,3,92,0,0,0,33.57699,-7.58228,1425522
Casablanca,Bourgogne,Rent,Riad,4,2,427,1,1,0,33.57643,-7.56508,65190
Tangier,Malabata,Buy,Apartment,2,2,128,0,0,1,35.7455,-5.82756,1816203
Tangier,Malabata,Buy,Villa,7,4,252,1,1,1,35.74157,-5.84371,5137921
Rabat,Agdal,Buy,Villa,4,5,774,1,1,0,34.0503,-6.87206,13891200
Marrakech,Guéliz,Rent,Apartment,4,2,70,0,0,0,31.63514,-7.9495,5048
Marrakech,Palmeraie,Buy,Land,0,0,142,0,0,0,31.62923,-7.99469,1460437
Casablanca,Anfa,Rent,Apartment,4,3,93,0,0,0,33.57004,-7.58145,10707
Rabat,Souissi,Buy,Studio,1,1,43,0,0,0,34.03653,-6.82494,473919
Tangier,Centre Ville,Buy,Land,0,0,1593,0,0,0,35.80747,-5.82338,12608581
Marrakech,Medina,Rent,Apartment,2,2,99,0,0,1,31.62021,-7.97534,9877
Casablanca,Maârif,Buy,Land,0,0,418,0,0,0,33.57324,-7.60252,4172187
Casablanca,Maârif,Buy,Riad,4,2,476,1,0,0,33.56403,-7.56686,9990457
Casablanca,Bourgogne,Rent,Apartment,4,2,125,0,0,0,33.57059,-7.59824,9759
Rabat,Agdal,Buy,Riad,5,2,561,0,1,1,34.05981,-6.85779,9127055
Rabat,Agdal,Rent,Villa,7,2,264,0,1,0,34.04561,-6.82886,30104
Marrakech,Palmeraie,Buy,Riad,8,4,230,0,1,1,31.67285,-7.95909,5874755
Casablanca,Bourgogne,Rent,Apartment,3,1,81,0,0,0,33.58027,-7.63237,6132
Tangier,Malabata,Rent,Apartment,4,1,166,0,0,1,35.73895,-5.84461,17488
Tangier,Moujahidine,Rent,Studio,1,1,42,0,0,0,35.78492,-5.82745,2481
Rabat,Hay Riad,Buy,Apartment,2,1,117,0,0,0,34.01481,-6.78673,1885864
Rabat,Agdal,Buy,Apartment,4,2,143,0,0,0,34.0272,-6.86263,1569596
Casablanca,Sidi Maârouf,Rent,Apartment,3,1,77,0,0,1,33.59912,-7.58862,7329
Casablanca,Bourgogne,Rent,Studio,1,1,34,0,0,0,33.54647,-7.57098,2907
Rabat,Agdal,Buy,Apartment,4,1,160,0,0,1,34.00199,-6.84904,1746891
Rabat,Hay Riad,Rent,Apartment,3,3,165,0,0,0,34.0331,-6.84449,18611
Casablanca,Maârif,Buy,Villa,3,4,340,1,1,1,33.54835,-7.57669,6027090
Marrakech,Medina,Buy,Land,0,0,796,0,0,0,31.61138,-7.95497,6479291
Tangier,Malabata,Rent,Studio,1,1,46,0,0,0,35.77246,-5.8058,3804
Tangier,Marshane,Buy,Apartment,4,2,112,0,0,0,35.75787,-5.84133,1094784
Rabat,Souissi,Buy,Apartment,2,3,71,0,0,1,34.01415,-6.83036,788414
Casablanca,Sidi Maârouf,Rent,Apartment,2,1,93,0,0,1,33.56142,-7.52899,10092
Rabat,Agdal,Rent,Riad,4,6,417,1,0,0,34.03106,-6.85328,60204
Rabat,Océan,Buy,Apartment,4,1,163,0,0,1,34.00911,-6.83692,1972581
Rabat,Océan,Rent,Apartment,4,2,72,0,0,1,34.05248,-6.83147,6425
Casablanca,Sidi Maârouf,Buy,Land,0,0,1981,0,0,0,33.56446,-7.54098,19935750
Tangier,Malabata,Rent,Apartment,4,2,94,0,0,1,35.75656,-5.82871,9715
Marrakech,Guéliz,Rent,Apartment,2,3,60,0,0,0,31.60943,-8.01075,4301
Tangier,Malabata,Buy,Riad,6,4,615,1,0,1,35.80856,-5.81323,11589429
Marrakech,Guéliz,Rent,Villa,5,3,389,1,1,1,31.69143,-7.98053,60795
Casablanca,Maârif,Buy,Villa,6,3,329,0,1,1,33.57452,-7.58782,6568777
Marrakech,Palmeraie,Rent,Apartment,2,3,126,0,0,1,31.61837,-7.97076,17041
Marrakech,Palmeraie,Buy,Apartment,4,1,67,0,0,0,31.66909,-7.9869,963110
Tangier,Centre Ville,Buy,Land,0,0,1789,0,0,0,35.78039,-5.76542,11753087
Rabat,Souissi,Buy,Apartment,2,2,135,0,0,0,34.04891,-6.83898,1400489
Rabat,Souissi,Buy,Apartment,2,3,169,0,0,1,34.02851,-6.8109,2044911
Tangier,Marshane,Buy,Villa,8,6,709,0,1,0,35.76701,-5.79963,9447950
Marrakech,Medina,Buy,Land,0,0,1515,0,0,0,31.5949,-7.99664,11849571
Marrakech,Sidi Ghanem,Buy,Apartment,2,3,134,0,0,0,31.54821,-8.00338,1363702
Marrakech,Hivernage,Rent,Villa,8,2,436,1,1,1,31.6189,-7.97916,97111
Casablanca,Hay Mockh,Buy,Apartment,2,1,95,0,0,1,33.57496,-7.57145,1237590
Casablanca,Anfa,Buy,Studio,1,1,52,0,0,0,33.58535,-7.59146,912613
Casablanca,Hay Mockh,Rent,Villa,3,4,411,1,1,0,33.58529,-7.58419,50990
Casablanca,Sidi Maârouf,Buy,Apartment,3,2,108,0,0,1,33.56363,-7.59343,1351888
Rabat,Hassan,Buy,Apartment,4,1,169,0,0,1,33.99218,-6.83894,1764178
Marrakech,Palmeraie,Buy,Apartment,3,1,171,0,0,1,31.62092,-7.9795,2251762
Marrakech,Palmeraie,Buy,Villa,6,4,647,0,1,0,31.63085,-7.98973,14656324
Tangier,Centre Ville,Buy,Apartment,2,1,155,0,0,0,35.79365,-5.81567,1265887
Rabat,Hay Riad,Buy,Land,0,0,946,0,0,0,34.02671,-6.83533,12225720
Casablanca,Sidi Maârouf,Buy,Riad,4,4,486,0,1,0,33.58444,-7.56843,9106251
Casablanca,Bourgogne,Rent,Studio,1,1,44,0,0,0,33.57369,-7.58849,3867
Marrakech,Palmeraie,Buy,Apartment,2,3,170,0,0,0,31.61862,-7.96458,2354323
Tangier,Moujahidine,Rent,Apartment,3,1,121,0,0,0,35.72014,-5.85627,7453
Marrakech,Guéliz,Buy,Apartment,2,3,122,0,0,0,31.64242,-8.00326,1261558
Marrakech,Guéliz,Buy,Apartment,3,3,107,0,0,1,31.6309,-7.9576,1147171
Casablanca,Sidi Maârouf,Rent,Apartment,4,3,162,0,0,0,33.55822,-7.60632,12970
Tangier,Malabata,Buy,Riad,3,6,309,0,0,1,35.77972,-5.78732,6188144
Marrakech,Palmeraie,Buy,Villa,7,2,352,1,1,0,31.61293,-7.9962,7985977
Tangier,Marshane,Buy,Apartment,2,2,84,0,0,0,35.77009,-5.81688,780468
Rabat,Hassan,Rent,Apartment,3,3,162,0,0,0,34.00528,-6.85137,12026
Marrakech,Palmeraie,Rent,Villa,8,6,778,1,1,0,31.62761,-7.97466,108184
Tangier,Centre Ville,Buy,Apartment,2,2,65,0,0,1,35.76214,-5.82675,691094
Rabat,Hassan,Rent,Apartment,2,3,102,0,0,0,33.96206,-6.85565,7392
Tangier,Malabata,Buy,Studio,1,1,52,0,0,0,35.74005,-5.82468,685905
Marrakech,Hivernage,Buy,Apartment,3,1,86,0,0,0,31.62592,-7.98301,1275144
Casablanca,Maârif,Buy,Apartment,4,3,116,0,0,1,33.56961,-7.61473,1369085
Marrakech,Hivernage,Rent,Studio,1,1,36,0,0,0,31.6647,-7.97878,3200
Casablanca,Sidi Maârouf,Rent,Apartment,2,3,112,0,0,0,33.56932,-7.59292,9623
Rabat,Océan,Buy,Apartment,3,1,71,0,0,0,34.02807,-6.84396,715889
Marrakech,Sidi Ghanem,Buy,Land,0,0,343,0,0,0,31.629,-7.97285,2558916
Casablanca,Sidi Maârouf,Rent,Studio,1,1,55,0,0,1,33.57717,-7.57427,6024
Marrakech,Guéliz,Buy,Riad,6,4,754,0,1,1,31.64002,-7.96253,12297060
Tangier,Centre Ville,Rent,Riad,6,4,302,0,1,1,35.72224,-5.83882,46339
Rabat,Agdal,Buy,Land,0,0,974,0,0,0,34.02999,-6.86198,8132765
Rabat,Souissi,Buy,Apartment,3,3,149,0,0,0,34.04359,-6.82943,1591442
Casablanca,Bourgogne,Buy,Land,0,0,143,0,0,0,33.55207,-7.60936,1479868
Rabat,Hay Riad,Buy,Apartment,2,1,89,0,0,1,34.07174,-6.8718,1304938
Marrakech,Hivernage,Rent,Apartment,2,1,76,0,0,0,31.67058,-7.97191,7751
Casablanca,Hay Mockh,Rent,Studio,1,1,37,0,0,1,33.58743,-7.58323,3809
Casablanca,Maârif,Buy,Land,0,0,1586,0,0,0,33.53233,-7.61093,16543564
Marrakech,Medina,Buy,Land,0,0,1384,0,0,0,31.63884,-7.95571,10221344
Rabat,Hassan,Rent,Studio,1,1,34,0,0,1,34.00842,-6.84714,3452
Marrakech,Palmeraie,Buy,Apartment,3,1,81,0,0,0,31.62376,-8.01846,1025541
Marrakech,Palmeraie,Buy,Apartment,2,1,157,0,0,0,31.63645,-7.97298,2268952
Casablanca,Anfa,Rent,Apartment,3,1,115,0,0,0,33.53383,-7.60325,13776
Marrakech,Medina,Buy,Studio,1,1,52,0,0,1,31.63075,-7.97431,571113
Rabat,Hassan,Buy,Apartment,2,3,128,0,0,1,34.01199,-6.83691,1479381
Marrakech,Palmeraie,Buy,Land,0,0,970,0,0,0,31.60701,-7.97948,11022078
Marrakech,Sidi Ghanem,Rent,Apartment,3,2,100,0,0,0,31.62979,-7.9912,6418
Marrakech,Guéliz,Buy,Land,0,0,501,0,0,0,31.62168,-7.97703,3786926
Tangier,Marshane,Buy,Land,0,0,869,0,0,0,35.79219,-5.79016,6829689
Tangier,Malabata,Buy,Land,0,0,1891,0,0,0,35.77457,-5.87448,19501235
Casablanca,Anfa,Rent,Apartment,2,1,154,0,0,1,33.56194,-7.59804,21857
Casablanca,Bourgogne,Buy,Land,0,0,1081,0,0,0,33.61531,-7.6023,9553695
Tangier,Centre Ville,Buy,Villa,3,6,384,1,1,0,35.77268,-5.82145,5216907
Marrakech,Hivernage,Buy,Land,0,0,1959,0,0,0,31.63483,-7.99304,23969288
Casablanca,Bourgogne,Rent,Studio,1,1,57,0,0,1,33.57394,-7.58833,5609
Casablanca,Anfa,Rent,Apartment,4,3,70,0,0,0,33.5787,-7.58449,8048
Casablanca,Sidi Maârouf,Rent,Apartment,3,2,130,0,0,0,33.58969,-7.57127,11258
Marrakech,Guéliz,Buy,Studio,1,1,43,0,0,0,31.64386,-7.95408,423719
Marrakech,Hivernage,Buy,Riad,4,2,730,0,1,0,31.61426,-7.98482,15801660
Casablanca,Sidi Maârouf,Buy,Apartment,3,1,147,0,0,0,33.57608,-7.6201,1647512
Rabat,Agdal,Buy,Apartment,2,1,159,0,0,0,33.99849,-6.83691,1687636
Casablanca,Maârif,Buy,Studio,1,1,32,0,0,0,33.5586,-7.57566,392922
Casablanca,Maârif,Rent,Studio,1,1,52,0,0,0,33.57477,-7.57785,4325
Casablanca,Hay Mockh,Buy,Riad,7,4,258,1,1,1,33.60729,-7.5656,5674076
Marrakech,Medina,Buy,Riad,5,5,317,1,1,0,31.61685,-8.00722,4993060
Rabat,Souissi,Buy,Apartment,2,1,129,0,0,1,34.00802,-6.81938,1566408
Tangier,Marshane,Buy,Riad,6,6,278,0,1,0,35.76805,-5.87013,4213196
Casablanca,Sidi Maârouf,Buy,Land,0,0,877,0,0,0,33.56261,-7.57458,8297013
Tangier,Malabata,Rent,Apartment,4,2,119,0,0,0,35.74826,-5.80081,9621
Casablanca,Maârif,Buy,Studio,1,1,51,0,0,0,33.57412,-7.58639,607291
Marrakech,Palmeraie,Rent,Apartment,3,3,103,0,0,0,31.62091,-8.00826,11086
Rabat,Océan,Rent,Apartment,2,2,108,0,0,1,34.03289,-6.85881,10219
Marrakech,Palmeraie,Buy,Apartment,2,2,125,0,0,0,31.61196,-7.9853,1761565
Rabat,Souissi,Rent,Riad,8,2,574,0,0,1,34.05434,-6.83166,99095
Casablanca,Bourgogne,Rent,Apartment,4,1,140,0,0,0,33.60839,-7.53174,11128
Tangier,Centre Ville,Buy,Studio,1,1,37,0,0,0,35.74735,-5.82545,341129
Tangier,Marshane,Rent,Villa,3,6,738,0,1,0,35.74013,-5.84023,72301
Rabat,Agdal,Buy,Apartment,2,2,92,0,0,1,34.02168,-6.85139,1151893
Casablanca,Bourgogne,Buy,Land,0,0,1974,0,0,0,33.57715,-7.61138,20080317
Casablanca,Sidi Maârouf,Buy,Apartment,4,3,93,0,0,1,33.60944,-7.56285,1219334
Marrakech,Sidi Ghanem,Buy,Studio,1,1,60,0,0,0,31.60697,-7.96814,588508
Marrakech,Sidi Ghanem,Buy,Land,0,0,497,0,0,0,31.63088,-7.99745,3826917
Tangier,Centre Ville,Rent,Apartment,4,3,68,0,0,0,35.77161,-5.82339,4459
Marrakech,Hivernage,Rent,Apartment,4,1,78,0,0,1,31.59262,-7.99748,10067
Rabat,Hay Riad,Buy,Apartment,4,3,142,0,0,1,34.03728,-6.8258,2187170
Rabat,Hassan,Buy,Apartment,3,1,62,0,0,0,34.02975,-6.87738,657340
Tangier,Centre Ville,Buy,Apartment,3,3,152,0,0,1,35.76101,-5.81084,1378993
Tangier,Centre Ville,Rent,Apartment,2,2,159,0,0,0,35.79306,-5.83185,8816
Tangier,Malabata,Rent,Apartment,3,2,140,0,0,0,35.7345,-5.86624,12450
Rabat,Souissi,Rent,Apartment,3,1,83,0,0,0,33.99454,-6.8294,6497
Marrakech,Medina,Buy,Apartment,3,3,147,0,0,0,31.6176,-7.96673,1582653
Marrakech,Guéliz,Buy,Villa,8,2,681,0,1,0,31.63289,-7.97709,10524522
Rabat,Souissi,Buy,Apartment,4,3,164,0,0,1,34.00674,-6.84007,1701919
Casablanca,Anfa,Buy,Apartment,4,1,107,0,0,0,33.58232,-7.60011,1618251
Marrakech,Medina,Rent,Apartment,3,3,77,0,0,0,31.65714,-7.97158,5396
Casablanca,Sidi Maârouf,Buy,Riad,3,4,258,1,0,0,33.62254,-7.59043,5563593
Marrakech,Hivernage,Buy,Apartment,3,1,166,0,0,1,31.62959,-7.99101,2518450
Rabat,Agdal,Buy,Apartment,3,3,88,0,0,1,34.00697,-6.82429,1065445
Casablanca,Maârif,Buy,Apartment,2,3,136,0,0,0,33.55681,-7.60264,1473367
Tangier,Malabata,Buy,Riad,7,2,403,0,0,1,35.74612,-5.81792,8083473
Tangier,Centre Ville,Buy,Apartment,2,2,142,0,0,0,35.77883,-5.80553,1179503
Marrakech,Guéliz,Buy,Riad,6,2,278,1,1,1,31.61026,-7.97241,4575369
Tangier,Marshane,Rent,Apartment,3,1,119,0,0,1,35.77288,-5.84593,9538
Tangier,Malabata,Buy,Apartment,2,1,86,0,0,1,35.73597,-5.82142,1066449
Casablanca,Bourgogne,Rent,Apartment,2,2,159,0,0,0,33.55019,-7.5718,13521
Marrakech,Sidi Ghanem,Rent,Apartment,4,1,91,0,0,1,31.64843,-7.96468,7818
Rabat,Hassan,Buy,Apartment,4,3,123,0,0,0,34.03271,-6.81538,1346501
Rabat,Océan,Buy,Apartment,2,3,176,0,0,0,34.03214,-6.8338,2082602
Casablanca,Bourgogne,Buy,Apartment,4,1,110,0,0,0,33.5723,-7.58661,1356597
Rabat,Hay Riad,Rent,Studio,1,1,58,0,0,0,34.04133,-6.82515,5561
Rabat,Océan,Buy,Studio,1,1,32,0,0,1,33.99667,-6.8216,401171
Rabat,Agdal,Rent,Apartment,4,2,88,0,0,0,34.00626,-6.86645,6154
Tangier,Marshane,Rent,Apartment,2,3,77,0,0,1,35.7607,-5.81746,5881
Tangier,Centre Ville,Buy,Villa,4,3,420,1,1,1,35.75544,-5.83509,5595762
Casablanca,Anfa,Rent,Studio,1,1,44,0,0,0,33.58066,-7.59375,5416
Rabat,Hassan,Buy,Apartment,2,1,92,0,0,1,34.02016,-6.85842,1042070
Rabat,Hay Riad,Buy,Apartment,4,3,112,0,0,1,34.02209,-6.82678,1843565
Casablanca,Sidi Maârouf,Buy,Apartment,4,1,159,0,0,1,33.5659,-7.59475,1816882
Marrakech,Palmeraie,Buy,Apartment,3,2,115,0,0,1,31.63551,-7.98206,1546025
Casablanca,Bourgogne,Buy,Apartment,4,1,74,0,0,1,33.5791,-7.62939,1021788
Tangier,Malabata,Rent,Apartment,2,1,171,0,0,1,35.73871,-5.84056,17664
Marrakech,Medina,Buy,Apartment,3,2,173,0,0,1,31.67565,-7.99597,1752181
Casablanca,Hay Mockh,Rent,Studio,1,1,34,0,0,1,33.59818,-7.60176,3412
Casablanca,Sidi Maârouf,Buy,Apartment,4,1,72,0,0,1,33.58947,-7.59568,948803
Marrakech,Medina,Rent,Apartment,3,2,66,0,0,1,31.63598,-7.96839,5583
Marrakech,Palmeraie,Buy,Apartment,4,1,122,0,0,1,31.65917,-8.03321,1881238
Tangier,Moujahidine,Buy,Land,0,0,1662,0,0,0,35.70404,-5.79259,12216999
Marrakech,Sidi Ghanem,Buy,Land,0,0,531,0,0,0,31.61344,-7.99954,4605458
Rabat,Souissi,Rent,Villa,8,2,318,0,1,1,34.02213,-6.80139,49664
Casablanca,Bourgogne,Rent,Studio,1,1,44,0,0,1,33.56736,-7.61064,4187
Rabat,Souissi,Buy,Riad,4,5,763,1,1,0,34.03581,-6.84018,13669592
Marrakech,Hivernage,Buy,Villa,8,4,327,0,1,1,31.65256,-7.98723,6612657
Tangier,Malabata,Buy,Riad,7,2,719,0,1,1,35.80412,-5.83128,14374415
Rabat,Souissi,Buy,Land,0,0,1275,0,0,0,34.01793,-6.83199,11261842
Marrakech,Guéliz,Buy,Villa,8,5,461,1,1,0,31.62916,-7.9773,7523719
Tangier,Moujahidine,Buy,Apartment,4,2,166,0,0,1,35.76244,-5.81126,1516717
Tangier,Malabata,Rent,Apartment,4,2,78,0,0,1,35.76622,-5.83027,8094
Rabat,Océan,Rent,Apartment,3,3,132,0,0,0,34.02315,-6.84067,10179
Rabat,Océan,Buy,Villa,3,4,221,1,1,1,34.02564,-6.85011,4078068
Marrakech,Hivernage,Buy,Land,0,0,1923,0,0,0,31.64283,-7.96762,23377702
Marrakech,Guéliz,Buy,Villa,4,3,501,1,1,1,31.62746,-8.0006,8317396
Tangier,Moujahidine,Rent,Apartment,4,3,180,0,0,0,35.76209,-5.83885,10802
Casablanca,Bourgogne,Rent,Apartment,3,1,110,0,0,1,33.55526,-7.56665,10903
Tangier,Moujahidine,Buy,Villa,3,5,378,1,1,0,35.78715,-5.86089,5155781
Marrakech,Sidi Ghanem,Buy,Apartment,4,1,101,0,0,1,31.63838,-7.99183,1104073
Rabat,Hay Riad,Rent,Apartment,4,1,144,0,0,1,34.03019,-6.83024,18976
Casablanca,Sidi Maârouf,Buy,Apartment,2,2,112,0,0,1,33.5653,-7.58969,1363778
Casablanca,Anfa,Rent,Apartment,4,3,138,0,0,0,33.54335,-7.63169,14050
Casablanca,Bourgogne,Rent,Riad,4,5,567,1,0,1,33.60138,-7.60703,105903
Casablanca,Bourgogne,Buy,Villa,6,6,587,0,1,1,33.57495,-7.59779,11678504
Marrakech,Guéliz,Buy,Apartment,4,2,163,0,0,0,31.67255,-7.99058,1648136
Marrakech,Hivernage,Buy,Land,0,0,1753,0,0,0,31.62907,-7.94745,19483852
Rabat,Océan,Buy,Apartment,3,1,92,0,0,1,34.01407,-6.8422,992771
Rabat,Hassan,Buy,Studio,1,1,47,0,0,0,34.02456,-6.87741,500969
Rabat,Océan,Rent,Studio,1,1,38,0,0,1,34.00287,-6.8156,4071
Casablanca,Maârif,Rent,Apartment,2,2,156,0,0,0,33.59727,-7.5849,11712
Casablanca,Bourgogne,Buy,Apartment,3,3,110,0,0,1,33.57272,-7.57246,1355776
Tangier,Malabata,Buy,Land,0,0,212,0,0,0,35.74217,-5.82702,2139597
Casablanca,Hay Mockh,Buy,Villa,7,3,276,0,1,0,33.56649,-7.58885,5282099
Rabat,Agdal,Buy,Apartment,2,1,108,0,0,1,34.05651,-6.80501,1283174
Rabat,Agdal,Rent,Villa,5,6,274,1,1,0,34.02206,-6.87789,35674
Tangier,Moujahidine,Buy,Apartment,2,3,126,0,0,0,35.76785,-5.83238,1056155
Tangier,Moujahidine,Buy,Riad,8,3,251,1,0,0,35.74464,-5.81532,3652584
Casablanca,Hay Mockh,Buy,Apartment,3,2,136,0,0,0,33.57606,-7.60266,1509540
Marrakech,Guéliz,Buy,Villa,8,5,343,1,1,1,31.63545,-7.97327,5068712
Tangier,Centre Ville,Rent,Riad,7,3,552,0,1,1,35.76755,-5.83541,82516
Tangier,Moujahidine,Rent,Studio,1,1,59,0,0,0,35.77218,-5.82585,3565
Casablanca,Anfa,Rent,Apartment,4,3,179,0,0,1,33.54727,-7.61321,24722
Rabat,Agdal,Buy,Land,0,0,913,0,0,0,34.00204,-6.85321,8578453
Rabat,Agdal,Buy,Land,0,0,499,0,0,0,34.01642,-6.84582,4427584
Marrakech,Hivernage,Buy,Apartment,3,1,71,0,0,1,31.60528,-7.9736,1039743
Rabat,Souissi,Buy,Apartment,4,1,85,0,0,0,34.01046,-6.80321,903883
Tangier,Malabata,Rent,Apartment,3,3,178,0,0,0,35.75115,-5.81418,13594
Casablanca,Anfa,Buy,Apartment,2,3,73,0,0,0,33.56672,-7.60809,1284913
Marrakech,Guéliz,Rent,Apartment,3,1,88,0,0,1,31.61018,-7.98537,7736
Marrakech,Sidi Ghanem,Buy,Villa,8,4,335,1,1,1,31.65185,-7.97106,5213185
Rabat,Hassan,Buy,Apartment,2,1,87,0,0,0,34.01055,-6.81355,1017506
Rabat,Souissi,Buy,Studio,1,1,38,0,0,1,34.00365,-6.85334,512170
Marrakech,Sidi Ghanem,Buy,Studio,1,1,40,0,0,0,31.62385,-7.97785,405387
Tangier,Marshane,Buy,Apartment,4,1,164,0,0,0,35.74384,-5.85321,1361421
Rabat,Souissi,Buy,Apartment,2,1,117,0,0,0,34.03148,-6.84751,1278537
Rabat,Agdal,Rent,Riad,6,5,747,0,0,0,34.06391,-6.86169,97185
Tangier,Centre Ville,Buy,Land,0,0,1974,0,0,0,35.7307,-5.83808,14801201
Marrakech,Guéliz,Rent,Apartment,2,1,141,0,0,0,31.62727,-7.9853,10081
Tangier,Centre Ville,Rent,Apartment,2,3,84,0,0,0,35.78,-5.82651,4767
Tangier,Centre Ville,Buy,Apartment,4,3,103,0,0,1,35.74513,-5.79736,901708
Tangier,Moujahidine,Buy,Apartment,2,2,170,0,0,1,35.75003,-5.85561,1628439
Marrakech,Guéliz,Rent,Apartment,4,1,129,0,0,1,31.62919,-7.98652,11571
Rabat,Hassan,Rent,Apartment,2,2,89,0,0,1,34.04896,-6.84849,9051
Tangier,Malabata,Buy,Apartment,3,3,135,0,0,1,35.75793,-5.82939,1922737
Tangier,Moujahidine,Rent,Apartment,4,1,118,0,0,0,35.73298,-5.86085,7564
Casablanca,Hay Mockh,Buy,Land,0,0,1863,0,0,0,33.55835,-7.54425,16418510
Tangier,Centre Ville,Buy,Villa,6,6,350,1,1,0,35.74426,-5.80124,5072954
Casablanca,Hay Mockh,Buy,Apartment,4,1,70,0,0,1,33.55735,-7.5992,942014
Marrakech,Hivernage,Rent,Apartment,2,3,104,0,0,0,31.63217,-8.01909,10000
Marrakech,Guéliz,Rent,Studio,1,1,42,0,0,1,31.64037,-7.94906,3621
Rabat,Agdal,Rent,Apartment,3,3,117,0,0,1,33.98746,-6.85454,12109
Rabat,Hassan,Buy,Riad,7,3,274,1,1,0,34.02384,-6.86886,4935920
Marrakech,Medina,Buy,Studio,1,1,48,0,0,0,31.61614,-7.95645,498650
Tangier,Malabata,Buy,Villa,7,6,747,1,1,0,35.76835,-5.85131,13389496
Tangier,Marshane,Buy,Villa,7,2,362,0,1,1,35.74798,-5.83699,4916901
Rabat,Agdal,Buy,Apartment,4,3,153,0,0,0,34.03618,-6.8425,1647603
Tangier,Marshane,Buy,Villa,7,4,333,0,1,1,35.7342,-5.83683,4198189
Casablanca,Maârif,Buy,Land,0,0,680,0,0,0,33.56947,-7.59475,6358571
Rabat,Hassan,Buy,Apartment,4,3,124,0,0,0,34.02276,-6.82809,1407314
Casablanca,Hay Mockh,Rent,Riad,3,4,383,0,1,0,33.59426,-7.59605,59014
Tangier,Centre Ville,Buy,Villa,7,3,226,1,1,0,35.77199,-5.8111,3328341
Tangier,Malabata,Buy,Land,0,0,1357,0,0,0,35.7336,-5.80482,14001434
Casablanca,Hay Mockh,Buy,Apartment,3,3,128,0,0,0,33.55715,-7.62296,1558705
Marrakech,Sidi Ghanem,Buy,Apartment,4,2,124,0,0,0,31.63334,-7.94926,1132783
Marrakech,Hivernage,Rent,Studio,1,1,40,0,0,1,31.61378,-7.9584,5542
Marrakech,Palmeraie,Rent,Studio,1,1,53,0,0,0,31.5904,-7.99945,5234
Rabat,Océan,Buy,Studio,1,1,30,0,0,0,33.99332,-6.88043,306779
Marrakech,Hivernage,Rent,Villa,5,2,475,1,1,1,31.63152,-7.98485,96984
Rabat,Hassan,Rent,Apartment,3,3,139,0,0,0,34.01588,-6.86757,11049
Tangier,Malabata,Buy,Apartment,2,3,75,0,0,0,35.74286,-5.82211,990085
Marrakech,Medina,Buy,Apartment,3,2,92,0,0,0,31.63867,-7.96565,834055
Tangier,Moujahidine,Rent,Studio,1,1,48,0,0,0,35.76018,-5.84123,3011
Marrakech,Medina,Buy,Studio,1,1,56,0,0,1,31.64825,-7.95907,649227
Rabat,Hay Riad,Buy,Apartment,4,1,141,0,0,1,34.05699,-6.84628,2388585
Rabat,Hassan,Rent,Apartment,2,1,129,0,0,1,34.02351,-6.82726,11769
Casablanca,Sidi Maârouf,Buy,Land,0,0,929,0,0,0,33.58413,-7.57528,8397648
Marrakech,Medina,Buy,Villa,3,4,391,1,1,0,31.62303,-7.96631,5625008
Tangier,Centre Ville,Buy,Apartment,3,2,81,0,0,1,35.77327,-5.8272,771681
Marrakech,Palmeraie,Buy,Studio,1,1,60,0,0,1,31.63087,-7.94397,912404
Marrakech,Medina,Buy,Apartment,4,3,160,0,0,1,31.66681,-7.98755,1728218
Casablanca,Anfa,Buy,Villa,7,2,773,1,1,0,33.57039,-7.56954,18152824
Casablanca,Hay Mockh,Buy,Riad,7,4,595,1,1,0,33.57978,-7.5974,12481862
Rabat,Hassan,Buy,Apartment,4,2,165,0,0,0,34.03587,-6.83516,1787967
Casablanca,Anfa,Buy,Apartment,3,3,139,0,0,0,33.60326,-7.57957,2196335
Casablanca,Maârif,Buy,Villa,6,6,695,0,1,0,33.57984,-7.56812,12308480
Rabat,Océan,Rent,Villa,4,4,238,0,1,0,34.01334,-6.8819,28784
Tangier,Marshane,Buy,Studio,1,1,32,0,0,0,35.7161,-5.85311,273011
Tangier,Malabata,Rent,Apartment,3,2,85,0,0,0,35.76085,-5.8254,6608
Marrakech,Medina,Rent,Apartment,4,1,164,0,0,0,31.61886,-7.98035,12515
Casablanca,Anfa,Rent,Apartment,3,2,168,0,0,0,33.57597,-7.60494,17452
Casablanca,Bourgogne,Rent,Apartment,3,1,149,0,0,1,33.55581,-7.58433,14917
